Unique_ID,Ref,Reference,Region,Taxa,Group,Species,Mean_gm2,Variance,CV,CV_k,Count,Units,ts1,ts2,ts3,ts4,ts5,ts6,ts7,ts8,ts9,ts10,ts11,ts12,ts13,ts14,ts15,ts16,ts17,ts18,ts19,ts20,ts21,ts22,ts23,ts24,ts25,ts26,ts27,ts28,ts29,ts30,ts31,ts32,ts33,ts34,ts35,ts36,ts37,ts38,ts39,ts40,ts41,ts42,ts43,ts44,ts45,ts46,ts47,ts48,ts49,ts50,ts51,ts52,ts53,ts54,ts55,ts56,ts57,ts58,ts59,ts60,ts61,ts62,ts63,ts64,ts65,ts66,ts67,ts68,ts69,ts70,ts71,ts72,ts73,ts74,ts75,ts76,ts77,ts78,ts79,ts80,ts81,ts82,ts83,ts84,ts85,ts86,ts87,ts88,ts89,ts90,ts91,ts92,ts93,ts94,ts95,ts96,ts97,ts98,ts99,ts100,ts101,ts102,ts103,ts104,ts105,ts106,ts107,ts108,ts109,ts110,ts111,ts112,ts113,ts114,ts115,ts116,ts117,ts118,ts119,ts120,ts121,ts122,ts123,ts124,ts125,ts126,ts127,ts128,ts129,ts130,ts131,ts132,ts133,ts134,ts135
285,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,P. balticum ,0.00375399,6.20E-05,2.098009397,0.902702142,28,g/m2,,,0.00009233,0.00012311,,,0.00009233,0.00012311,,0.00009233,,0.00003078,0.00012311,,,0.00012311,0.00021545,0.01958255,0.03661052,0.000277,0.01404865,0.00880253,0.00127729,0.00170357,0.00297932,0.00255458,,0.00127729,,0.00135424,0.00127729,,,,0.00127729,,0.00255458,0.00043089,,0.00042628,0.00085101,0.00596017,0.00085101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,P. micans ,0.006315004,5.93E-05,1.219378975,0.773233825,35,g/m2,,0.00029668,,,0.00029668,0.00059336,,0.00059336,0.00059336,0.00118671,0.00148339,0.00118671,0.00029668,0.00415349,0.00296678,0.00474685,0.00237342,0.01780068,0.00593356,0.00178007,0.01068041,0.01839404,0.0053402,0.00118671,0.01246048,0.00445017,0.00652692,0.00415349,0.01839404,0.0148339,0.035008,0.01720732,0.01186712,0.00356014,0.00593356,0.00296678,0.00059336,,,0.00089003,,,,,,0.00029668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,P. triestinum ,0.036847451,0.003877068,1.689834837,0.860600418,17,g/m2,,,,,,,,,,,,,,,,,,,,,,,,0.00008012,0.09149535,,0.00080119,0.00024036,0.02339461,0.22606242,0.13851691,0.06729956,0.02419579,0.00544806,0.01442133,0.0160237,0.01714536,0.00096142,0.00016024,0.00008012,,,,,,0.00008012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,P. bipes ,0.003589893,2.49E-05,1.390479623,0.811851316,35,g/m2,,0.00021626,,,0.00497395,0.00064878,0.00064878,0.00151381,0.00086503,0.00194633,0.00021626,,0.00540646,,0.02551851,0.00346014,0.00800157,0.01686817,0.00670402,0.00173007,0.00346014,0.00475769,0.00432517,0.00302762,0.00346014,0.00216259,0.0025951,,0.00692027,0.00043252,,,,,,0.00043252,0.00129755,0.00173007,0.00064878,0.00540646,0.00043252,0.00151381,0.00194633,,0.00043252,,,0.00108129,0.00086503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,P. brevipes ,0.003424337,3.17E-05,1.644533975,0.854433996,16,g/m2,,,,,,,,,,,,0.00222721,,0.02405389,,,,,,,0.00267265,,,,0.00178177,,,,,0.00089088,0.00178177,,,,,,0.00356354,0.00178177,0.00222721,0.00445442,0.00400898,,,0.00044544,0.00222721,0.00178177,0.00044544,0.00044544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,P. cf. pyriforme group ,0.004953657,2.86E-05,1.079194844,0.733508016,23,g/m2,,,,,,,,,,,,,,,,,0.00296483,0.00847094,0.00423547,0.00169419,0.01778897,0.00592966,0.00931803,0.00254128,,,,,,,0.01440059,0.01863606,0.00423547,0.00508256,0.00084709,0.00254128,0.00423547,0.00381192,0.00127064,0.00127064,0.00127064,0.00042355,,0.00084709,,,,0.00042355,0.00169419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,P. cf. conicum ,0.00699304,3.97E-05,0.901004693,0.66937701,13,g/m2,,,,,,,,,,,,,,0.00649354,,,0.01948061,0.01298707,0.00649354,,0.00324677,,0.00324677,,0.00649354,,,0.00162338,0.00324677,0.01948061,0.00324677,0.00324677,,,,,,,,,,,,,,,,0.00162338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,P. cf. leonis ,0.003660661,3.62E-06,0.519594524,0.461069492,11,g/m2,,,,,,,,,,,,,0.0010883,0.00435322,,0.00435322,0.00217661,,,0.00326491,0.00652983,,,0.00435322,,,,,0.00652983,,,,,0.0010883,0.00217661,,0.00435322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,P. cf. minutum group ,0.00777157,0.000142364,1.535293205,0.837929648,18,g/m2,,,,,,,,,,,,,,,,,,,,,0.01021082,,0.00102108,0.00153162,,0.00204216,0.04901195,0.00153162,,0.00408433,0.01021082,0.00714758,0.02552706,0.00714758,0.00918974,0.00204216,0.00306325,0.00102108,,0.00051054,,0.00051054,0.00408433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,Protoperidinium sp. C fra,0.002528428,5.79E-06,0.951840239,0.689449769,21,g/m2,0.00050569,,,,,,,,0.00126421,0.00101137,,,,,,,0.00632107,0.00809097,,,,,,,,0.00075853,,0.00101137,0.00101137,,0.00606823,0.00455117,0.00556254,0.00050569,0.00404548,0.00303411,,0.00101137,0.00075853,0.00429833,0.00202274,0.00075853,,0.00025284,,,0.00025284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,Gyrodinium sp. C fra,0.011683722,0.000319311,1.529416337,0.836970363,34,g/m2,0.00070473,0.00026427,0.00004405,0.00096901,0.00052855,0.00092496,0.00026427,0.00030832,0.00044046,0.00026427,0.00013214,0.00070473,0.00013214,,,,,,,,,,,,0.00061664,,,,,0.00426363,0.00775205,0.03106988,0.05422034,0.01827679,0.01888462,0.03716141,0.04325294,0.02619622,0.01340313,0.07615072,0.01523103,0.00913729,0.0073116,0.0018279,0.0018279,0.00487366,0.0054837,0.01218526,0.00243793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,Scrippsiella ,0.115760798,0.062626091,2.161803126,0.907600477,44,g/m2,0.00032591,0.00228134,0.00162953,0.00097772,0.00032591,0.00032591,0.00032591,0.00097772,,,,,0.00065181,0.02346525,0.04041238,0.05018957,0.01955438,0.01694713,0.03910875,0.05638179,0.08799469,0.02933156,0.12840707,0.04627869,0.31482546,0.01857666,0.07430663,0.0361756,0.11602263,0.53416038,1.22157819,0.54817435,0.95112487,0.13427338,0.26333227,0.22031264,0.08082476,0.01499169,0.00228134,0.00847356,0.00130363,0.00162953,0.00195544,0.00032591,0.00065181,0.00097772,0.00097772,0.00032591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,Scuticociliates C fra,0.004692519,8.66E-05,1.983606112,0.892946335,21,g/m2,,,,,,,,,,,,,0.00134072,,,,0.00201108,0.00402216,0.00201108,,0.00134072,,0.00268144,0.00402216,,0.00067036,0.00804432,,0.00268144,,,0.04424374,0.00536288,0.00268144,0.00134072,0.00134072,0.00804432,,0.00201108,0.00134072,,,,0.00067036,0.00134072,,0.00134072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,Scuticociliates C fra,0.000704438,1.51E-06,1.744918251,0.867620483,32,g/m2,,,0.0000606,0.00030298,0.00024239,0.00012119,,0.0000606,0.00012119,0.00042418,0.00036358,0.00115134,0.00066656,0.00678684,0.0018179,0.00012119,0.00084836,0.00084836,0.00012119,,0.00060597,0.00024239,0.00048477,,0.00024239,0.00018179,,,0.00060597,0.00121194,0.00048477,,,0.00048477,0.00242387,0.00072716,,0.00024239,,0.00012119,0.00024239,,,0.0000606,,,,0.00012119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,S. cf. neptunii ,0.005961517,2.28E-05,0.800553795,0.624958625,15,g/m2,,,,,,,,,,0.0062388,0.0041592,0.0020796,0.0020796,,,,,0.0041592,0.01663679,,,,0.01663679,0.0041592,,0.00831839,,0.0020796,,,0.00831839,0.0020796,,0.0041592,,0.0041592,,,,0.0041592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,S. sp. C fra,0.004222419,4.94E-05,1.665191893,0.85729188,14,g/m2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0204842,0.01379055,0.01653253,0.00048388,0.00112905,0.00112905,0.00169358,,0.00080646,0.00133067,0.00092743,0.00044356,0.00016129,0.00012097,0.00008065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,Cyrtostrombidium sp. C fra,0.001603336,5.39E-06,1.448313167,0.822903744,14,g/m2,,0.00037411,0.00074822,,,,,,0.00112234,0.00037411,,0.00037411,0.00037411,0.00897869,0.00374112,,,0.00224467,,,,,,0.00074822,,,0.00037411,,0.00149645,0.00074822,,,,,,,,0.00074822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,S. cf. acutum ,0.029843363,0.00115683,1.139690714,0.751670401,36,g/m2,,,,,0.00496623,,,0.00496623,0.00496623,0.00662164,,0.00165541,0.00165541,0.02979738,0.0331082,0.07283804,0.03476361,0.00993246,0.00827705,0.00662164,0.06290558,0.08277049,0.11918951,0.00993246,0.02317574,0.00331082,0.10925705,0.01158787,0.02317574,0.02979738,0.05297312,0.02979738,0.13243279,0.0165541,0.01986492,0.02317574,0.02979738,0.01986492,0.00827705,0.02317574,0.01158787,0.00993246,,,,0.00165541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,S. sp. C fra,0.001101087,2.57E-06,1.454970124,0.824119119,12,g/m2,0.00111975,,,,0.00022395,0.00022395,0.00022395,0.00067185,0.00067185,0.00067185,0.00111975,0.00604664,,,,,,,,,,0.0004479,,,0.0004479,,,,,,,,,,,,,0.0013437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,S. cf. epidemum C fra,0.018491418,0.002703937,2.812082569,0.942198992,34,g/m2,,,,0.00098274,0.00073706,,0.00098274,0.00270254,0.05011976,0.03095632,0.01081014,0.02874516,0.00933603,0.30514091,0.013267,,0.00761624,0.02211166,0.00761624,,0.02112892,0.00442233,0.00098274,,0.00294822,0.00614213,0.03046495,0.00368528,0.02653399,0.00245685,0.013267,0.00294822,,0.00245685,,0.00049137,0.00638781,0.00098274,0.00294822,0.0066335,0.00098274,,,,,0.00049137,,0.00122843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,S. cf. lynni ,0.004741152,2.79E-05,1.114861127,0.744413658,24,g/m2,0.00140479,,0.00140479,,0.00561914,0.00421436,0.00280957,,0.00140479,,0.00140479,0.00561914,0.00702393,0.02528614,,,0.00421436,,,,,,,0.00280957,0.01404785,0.00140479,,,0.00842871,0.00561914,,,0.00280957,,,0.00140479,,,,,0.00140479,0.00561914,0.00280957,0.00280957,0.00280957,0.00140479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,S. sp. C fra,0.002610547,5.55E-06,0.902187454,0.669861567,15,g/m2,,,,0.00125306,0.00031327,0.00031327,,,,,,0.00031327,,,,0.00250612,,,,0.00156633,,,,,0.00062653,0.0009398,0.00501225,0.00626531,0.00563878,0.00313265,0.00689184,0.00375919,,0.00062653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,Strombidium C fra,0.000855862,3.72E-06,2.252207473,0.91395925,41,g/m2,0.00061186,0.00030593,0.00027534,0.00012237,0.00018356,,0.00003059,0.00003059,0.00021415,0.00012237,0.00027534,0.00048949,0.00006119,0.00085661,0.00061186,0.00018356,0.0004589,0.00061186,0.00012237,0.00024475,0.00189677,0.00152966,0.00024475,0.00052008,0.00214152,0.00015297,0.00067305,,0.01229844,,,,0.00018356,0.0017744,0.00061186,0.00128491,0.00140728,0.00226389,,0.00015297,,0.00030593,0.00058127,0.00064246,0.00015297,0.00009178,,0.00027534,0.00009178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,S. sp. C fra,0.002063165,3.01E-06,0.840350623,0.643349453,34,g/m2,0.00027726,,0.00055453,0.00277263,0.00249537,0.00110905,0.00166358,0.00083179,0.00166358,0.00055453,0.00027726,0.00055453,0.00249537,,0.00332716,0.00277263,0.00055453,0.00499074,0.00083179,,,0.00166358,0.00221811,,0.00110905,0.00194084,0.00499074,,0.00277263,0.00665432,0.00166358,0.00166358,0.00221811,,,,0.00166358,,,0.00720885,0.00277263,0.00277263,0.00027726,0.00027726,,,0.00055453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,S. cf. tressum ,0.013845263,0.000203946,1.031469489,0.717974429,12,g/m2,,,,,,,0.00147355,0.00589421,0.02357686,0.01399876,0.01731425,,0.04862727,0.01031487,0.03020785,,0.00368388,0.00368388,,,,,,,0.00663099,0.00073678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,Vorticella sp. ,0.001826319,3.23E-06,0.983620464,0.701244015,14,g/m2,,,,,,,,,0.00153411,,,,,,,,,0.00102274,0.0033239,,0.00255685,0.00204548,0.00255685,0.00178979,,0.00025568,,,0.00102274,0.00051137,,,,,,,,,,0.00051137,0.00715917,0.00076705,,,,,0.00051137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,T. fusus ,0.008674749,0.000320735,2.064506525,0.899980528,17,g/m2,,,,,,,,,,,,,,,,,,,,,,,,,0.00077616,0.00077616,0.00155232,0.00155232,0.00155232,0.00465697,0.05898831,0.05277901,0.00465697,0.00155232,0.00776162,0.00077616,0.00465697,0.00155232,0.00232849,,,,,,0.00077616,0.00077616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,Tintinnid sp. C fra,0.000454816,2.18E-07,1.02698187,0.716455856,13,g/m2,,,,,,0.00017056,,0.00017056,,,,,,,,,,0.0001137,,,,,,,,,,0.00073908,,,0.00045482,,0.00090963,,,,,0.0001137,,0.0001137,,0.00051167,0.00079593,0.00164871,,0.00005685,0.0001137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,Tintinnopsis sp. ,0.001691208,3.71E-06,1.13879011,0.75141185,10,g/m2,,,,,,,,,,,,,,,0.00455325,,,,,,,,,0.00016262,,0.00016262,0.0009757,,0.00065046,,,,,,0.0009757,0.00065046,0.00032523,,,,,,0.00536633,,,0.00308971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,T. cf. balechi ,0.002084604,9.84E-06,1.504624318,0.832837038,18,g/m2,0.01063148,0.00781726,0.00343959,0.00031269,,0.00015635,0.00015635,,0.00031269,0.00015635,,,,,,0.00062538,0.00015635,,,,,,,,,,,,,,,,,0.00093807,,,,0.00046904,,,,0.00015635,,0.00703553,0.00218883,,0.00109442,0.00140711,0.00046904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,T. gracillima ,0.005402446,2.68E-05,0.958867827,0.692106439,15,g/m2,,,,,,,,,,0.00953373,0.00190675,0.00095337,0.00095337,,,,,0.01334722,,0.00095337,0.01144047,,0.01334722,,,0.00190675,0.00762698,0.00286012,0.00190675,,,,,,,,,,,0.01239385,,,,,,,0.00095337,0.00095337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,T. robustum C fra,0.003695555,6.55E-06,0.692507904,0.569321241,46,g/m2,0.00072959,,0.00109439,0.00346557,0.00401277,0.00364797,0.00437757,0.00255358,0.00237118,0.00145919,0.00419517,0.00291838,0.00218878,0.0131327,0.00291838,0.00875513,0.00291838,0.00291838,,0.00273598,0.00182399,0.00218878,0.00182399,0.00401277,0.00656635,0.00930233,0.00437757,,0.00693115,0.00766074,0.00474236,0.00182399,0.00072959,0.0003648,0.00145919,0.0003648,0.00474236,0.00401277,0.00218878,0.00565436,0.00711355,0.00474236,0.00145919,0.00291838,0.00547196,0.00328318,0.00346557,0.00200638,0.00237118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,"Löder, MGJ et al. (2010): Biomass of dinoflagellates and ciliates at time series station Helgoland Roads, North Sea in 2007. doi:10.1594/PANGAEA.759981",Loder 2010,"Hegoland Roads, North Sea 2007",Phytoplankton,Protist,T. robustum C fra,0.002451903,2.75E-06,0.675832501,0.559946616,21,g/m2,,,,,,,,,,,,,,,0.00171633,0.0025745,0.0025745,0.00085817,,0.00386175,0.00171633,0.00343267,0.00600716,0.00471991,0.00171633,0.005149,,,0.005149,0.00085817,,0.00171633,,,,,,0.0025745,0.00171633,0.00171633,0.00085817,0.00171633,,0.00042908,,0.00042908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
